datetime,SNX-USD,XTZ-USD,ICP-USD,ETC-USD,ZEC-USD,LINK-USD,MKR-USD,ATOM-USD,BCH-USD,CELO-USD,ENJ-USD,RUNE-USD,FIL-USD,ZRX-USD,TRX-USD,YFI-USD,COMP-USD,XLM-USD,EOS-USD,NEAR-USD,ALGO-USD,XMR-USD,SUSHI-USD,ADA-USD,UMA-USD,BTC-USD,DOT-USD,CRV-USD,SOL-USD,DOGE-USD,LTC-USD,AAVE-USD,UNI-USD,MATIC-USD,1INCH-USD,AVAX-USD,ETH-USD
2023-04-25T07:00:00.000Z,2.403,0.992,5.2,19.18,36.2,7.009,673,10.698,117.6,0.589,0.384,1.344,5.19,0.251,0.0659,7959,39,0.0922,1.03,1.854,0.1818,156.2,1.035,0.379,1.85,27275,5.87,0.9109,20.939,0.0782,87.1,68.68,5.294,0.9623,0.476,16.98,1817.5
2023-04-25T08:00:00.000Z,2.425,0.993,5.25,19.29,36.3,7.028,676,10.793,117.9,0.593,0.384,1.351,5.22,0.251,0.0658,7963,39.1,0.0927,1.036,1.858,0.1825,155.9,1.037,0.382,1.87,27410,5.84,0.9198,20.946,0.0783,88.9,69.08,5.311,0.9683,0.476,17.07,1825.5
2023-04-25T09:00:00.000Z,2.408,0.99,5.24,19.18,36.2,7.01,671,10.717,117.8,0.59,0.384,1.34,5.19,0.251,0.0659,7958,39,0.0926,1.033,1.858,0.1813,154.8,1.034,0.378,1.86,27331,5.85,0.9138,20.898,0.0783,89.3,68.83,5.308,0.9644,0.475,16.95,1813.3
2023-04-25T10:00:00.000Z,2.402,0.988,5.24,19.19,36.2,7.001,673,10.745,117.8,0.589,0.384,1.336,5.21,0.251,0.066,7977,39,0.0925,1.038,1.855,0.1813,155,1.036,0.379,1.85,27310,5.84,0.9136,20.925,0.0782,89.3,68.9,5.297,0.9647,0.475,16.99,1815.7
2023-04-25T11:00:00.000Z,2.412,0.994,5.27,19.33,36.4,7.051,675,10.784,118.3,0.593,0.384,1.342,5.22,0.252,0.0658,7986,39.2,0.0928,1.042,1.865,0.1826,155,1.043,0.381,1.86,27366,5.86,0.9192,20.989,0.0788,89.3,69.52,5.328,0.9673,0.478,17.06,1828.1
2023-04-25T12:00:00.000Z,2.406,0.991,5.28,19.25,36.5,7.061,676,10.777,117.7,0.59,0.385,1.342,5.21,0.252,0.0658,7955,39.1,0.0928,1.038,1.864,0.1817,155.3,1.039,0.381,1.86,27398,5.87,0.915,20.973,0.0784,89.2,69.29,5.303,0.9627,0.476,17.03,1824.1
2023-04-25T13:00:00.000Z,2.401,0.989,5.29,19.26,36.5,7.078,677,10.826,117.9,0.593,0.382,1.34,5.23,0.251,0.0658,7953,39.3,0.0929,1.04,1.871,0.1817,156.1,1.039,0.379,1.86,27367,5.87,0.9121,21.013,0.0786,89.6,69.3,5.289,0.9623,0.478,17.12,1822.6
2023-04-25T14:00:00.000Z,2.356,0.983,5.21,19.16,36.1,7.028,673,10.758,116.9,0.588,0.382,1.324,5.18,0.249,0.0654,7804,38.7,0.0924,1.03,1.854,0.1803,154.9,1.029,0.377,1.84,27302,5.83,0.9007,20.809,0.0782,89,68.79,5.258,0.9539,0.472,17.03,1812.2
2023-04-25T15:00:00.000Z,2.338,0.977,5.23,19.23,35.8,7.011,674,10.756,117.4,0.588,0.379,1.33,5.19,0.25,0.0655,7773,38.8,0.0929,1.025,1.857,0.1802,156.9,1.02,0.38,1.85,27320,5.82,0.8987,21.008,0.0779,89.3,68.54,5.266,0.9531,0.473,16.97,1813.9
2023-04-25T16:00:00.000Z,2.348,0.981,5.23,19.17,35.9,7.027,676,10.774,117.4,0.588,0.379,1.331,5.2,0.25,0.0655,7805,38.8,0.0929,1.028,1.878,0.1807,157.9,1.024,0.381,1.84,27356,5.82,0.9002,20.837,0.0785,89.4,68.54,5.266,0.9542,0.472,17,1826.3
2023-04-25T17:00:00.000Z,2.36,0.988,5.27,19.25,36,7.071,682,10.807,117.3,0.59,0.382,1.334,5.18,0.25,0.0655,7926,38.8,0.0933,1.028,1.916,0.1814,158.2,1.031,0.383,1.86,27572,5.86,0.9073,21.163,0.0785,89.5,68.9,5.296,0.9647,0.474,17.19,1838.5
2023-04-25T18:00:00.000Z,2.374,0.997,5.34,19.37,36.2,7.122,680,10.816,118.3,0.59,0.386,1.342,5.24,0.25,0.0655,7924,39.3,0.0933,1.028,1.928,0.1814,158,1.032,0.384,1.86,27623,5.88,0.9087,21.183,0.0787,90.2,69.35,5.324,0.9636,0.474,17.16,1835.4
2023-04-25T19:00:00.000Z,2.359,0.996,5.33,19.27,36.2,7.064,678,10.754,118.3,0.59,0.386,1.342,5.24,0.252,0.0655,7887,39.3,0.0933,1.031,1.917,0.1832,158,1.032,0.383,1.86,27633,5.88,0.9087,21.149,0.0783,90.2,69.35,5.324,0.9612,0.478,17.1,1840.3
2023-04-25T20:00:00.000Z,2.422,1.008,5.46,19.46,36.2,7.203,685,10.978,118.3,0.61,0.395,1.36,5.24,0.258,0.0658,8004,40.2,0.0933,1.046,1.955,0.1843,158.5,1.043,0.385,1.9,28015,5.94,0.9242,21.475,0.079,91.5,70.46,5.38,0.9704,0.48,17.5,1863.7
2023-04-25T21:00:00.000Z,2.464,1.021,5.48,19.92,37.5,7.257,685,11.029,120.2,0.615,0.397,1.36,5.35,0.262,0.0658,8101,40.3,0.0949,1.052,1.969,0.1876,158.5,1.061,0.392,1.9,28299,5.94,0.9432,21.716,0.0798,91.5,70.92,5.439,1.0078,0.492,17.69,1873
2023-04-25T22:00:00.000Z,2.476,1.02,5.49,19.86,37.4,7.277,692,11.044,119.8,0.612,0.397,1.373,5.35,0.261,0.0658,8096,40.3,0.0949,1.052,1.966,0.1881,158.5,1.062,0.391,1.91,28273,5.98,0.9369,21.686,0.0798,91.3,71.28,5.457,0.9996,0.492,17.62,1869.1
2023-04-25T23:00:00.000Z,2.467,1.02,5.49,19.86,37.4,7.277,692,11.044,120.6,0.612,0.397,1.373,5.35,0.261,0.0658,8110,40.3,0.0949,1.052,1.964,0.1881,159.4,1.062,0.396,1.9,28318,5.98,0.9429,21.892,0.0798,91.3,71.28,5.449,1.0053,0.494,17.56,1867.8
2023-04-26T00:00:00.000Z,2.48,1.02,5.54,19.86,37.4,7.264,692,11.055,120.6,0.613,0.398,1.373,5.39,0.262,0.0658,8110,40.4,0.0949,1.06,1.965,0.1878,159.8,1.064,0.395,1.9,28331,6.01,0.9391,21.886,0.0799,91.1,71.15,5.464,1.0052,0.494,17.61,1870.6
2023-04-26T01:00:00.000Z,2.474,1.015,5.54,19.86,37.4,7.246,692,11.031,120.6,0.607,0.398,1.373,5.39,0.262,0.0658,8110,40.4,0.0949,1.06,1.965,0.1878,159.8,1.057,0.395,1.9,28400,5.96,0.9391,21.892,0.0799,91.1,70.72,5.464,0.9969,0.491,17.61,1870.7
2023-04-26T02:00:00.000Z,2.474,1.015,5.54,19.86,37.4,7.246,692,11.031,120.6,0.607,0.398,1.373,5.39,0.262,0.0658,8110,40.4,0.0949,1.06,1.955,0.1878,159.8,1.057,0.395,1.9,28371,5.96,0.9391,21.892,0.0799,91.1,70.72,5.464,0.9969,0.491,17.61,1868.4
2023-04-26T03:00:00.000Z,2.474,1.015,5.48,19.86,37.1,7.211,692,11.031,120.6,0.61,0.398,1.373,5.39,0.262,0.0658,8110,40.4,0.0949,1.06,1.955,0.1867,159.8,1.055,0.394,1.9,28362,5.96,0.9391,21.892,0.0799,91.1,70.8,5.464,0.9968,0.491,17.53,1864.4
2023-04-26T04:00:00.000Z,2.478,1.016,5.48,19.86,36.8,7.246,691,11.04,120.4,0.608,0.394,1.373,5.35,0.259,0.0658,8121,40.1,0.0949,1.058,1.955,0.1867,160.6,1.055,0.395,1.9,28348,6.03,0.9332,21.892,0.0799,91.1,70.64,5.457,0.9968,0.493,17.53,1864.4
2023-04-26T05:00:00.000Z,2.478,1.016,5.48,19.86,36.8,7.246,691,11.04,120.4,0.608,0.394,1.373,5.35,0.259,0.0658,8160,40.3,0.0949,1.058,1.955,0.1867,160.6,1.063,0.395,1.91,28411,6.03,0.9332,22.048,0.0799,91.1,70.89,5.457,0.9968,0.493,17.53,1871.6
2023-04-26T06:00:00.000Z,2.455,1.016,5.52,19.86,36.9,7.262,693,11.04,120.4,0.61,0.394,1.373,5.35,0.259,0.0658,8157,40.3,0.0949,1.058,1.952,0.188,160.6,1.062,0.395,1.91,28429,6.03,0.9348,22.048,0.0801,91.1,70.84,5.457,1.0022,0.493,17.53,1865.9
2023-04-26T07:00:00.000Z,2.43,1.012,5.45,19.86,36.7,7.221,692,11.003,119,0.61,0.394,1.373,5.35,0.259,0.0662,8154,40.3,0.0949,1.058,1.942,0.1873,160.6,1.053,0.395,1.9,28335,6,0.9305,22.048,0.0801,90.2,70.45,5.452,0.995,0.491,17.53,1864.7
2023-04-26T08:00:00.000Z,2.473,1.02,5.52,19.86,37.5,7.293,697,11.079,119.7,0.614,0.401,1.382,5.38,0.261,0.0662,8182,40.8,0.0954,1.06,1.964,0.1886,160.6,1.063,0.4,1.92,28674,6.06,0.9369,22.048,0.0801,90.4,71.13,5.504,1.0045,0.496,17.61,1877.1
2023-04-26T09:00:00.000Z,2.48,1.02,5.54,19.95,37.7,7.351,701,11.121,119.7,0.624,0.401,1.397,5.41,0.268,0.0662,8217,41,0.0955,1.065,1.977,0.1899,160.6,1.073,0.401,1.93,28815,6.09,0.9444,22.048,0.081,91.2,71.67,5.542,1.0137,0.497,17.65,1899.9
2023-04-26T10:00:00.000Z,2.517,1.02,5.54,20.11,37.9,7.413,707,11.192,119.7,0.623,0.404,1.397,5.46,0.268,0.0662,8293,41.3,0.0955,1.065,1.99,0.1905,160.6,1.073,0.407,1.93,29071,6.09,0.956,22.474,0.0815,91.8,72.25,5.567,1.0286,0.501,17.85,1920.7
2023-04-26T11:00:00.000Z,2.53,1.035,5.53,20.06,37.9,7.383,707,11.187,121.2,0.623,0.403,1.411,5.44,0.267,0.0662,8263,41.2,0.0959,1.065,1.983,0.1903,160.6,1.074,0.407,1.94,28939,6.09,0.9553,22.474,0.0818,91.7,72.13,5.576,1.0305,0.501,17.85,1913.1
2023-04-26T12:00:00.000Z,2.55,1.038,5.65,20.06,38.4,7.49,718,11.378,123,0.631,0.41,1.45,5.55,0.272,0.0667,8505,41.9,0.0967,1.085,2.021,0.1923,161.6,1.093,0.415,1.98,29991,6.19,0.9739,22.829,0.0832,93.7,73.58,5.66,1.0551,0.51,18.19,1959.4
2023-04-26T13:00:00.000Z,2.563,1.05,5.66,20.14,38.5,7.469,715,11.316,122.6,0.629,0.408,1.442,5.51,0.272,0.067,8406,41.6,0.0966,1.081,2.008,0.1907,161.6,1.084,0.414,1.97,29837,6.19,0.9668,22.742,0.0822,93.2,73.78,5.64,1.0476,0.507,18.02,1949.9
2023-04-26T14:00:00.000Z,2.573,1.042,5.63,20.13,38.6,7.408,719,11.231,121.9,0.628,0.408,1.439,5.48,0.271,0.0665,8420,41.4,0.0966,1.075,2,0.1898,160.5,1.081,0.414,1.96,29686,6.17,0.9626,22.569,0.0824,92.7,73.48,5.601,1.0333,0.505,18.05,1945.1
2023-04-26T15:00:00.000Z,2.584,1.05,5.67,20.13,38.6,7.428,719,11.274,122.4,0.627,0.412,1.439,5.51,0.272,0.0665,8570,41.7,0.0965,1.075,2.005,0.1905,160.5,1.086,0.416,1.97,29815,6.17,0.9654,22.569,0.0824,92.7,73.15,5.616,1.0433,0.505,18.07,1953.2
2023-04-26T16:00:00.000Z,2.582,1.048,5.7,20.21,38.3,7.416,713,11.248,122.7,0.625,0.41,1.425,5.53,0.271,0.0667,8562,41.3,0.0965,1.08,1.989,0.1892,160.5,1.083,0.414,1.96,29802,6.19,0.9696,22.569,0.0824,92.1,72.58,5.601,1.0359,0.505,18.05,1952.4
2023-04-26T17:00:00.000Z,2.59,1.045,5.69,20.18,38.1,7.383,713,11.275,123.1,0.624,0.408,1.425,5.51,0.271,0.0668,8523,41.2,0.0962,1.08,1.984,0.1893,160.5,1.077,0.414,1.95,29747,6.17,0.9645,22.569,0.0825,91.6,72.39,5.58,1.0345,0.5,18.02,1948.9
2023-04-26T18:00:00.000Z,2.575,1.048,5.64,20.18,38.1,7.374,713,11.275,123.1,0.623,0.408,1.425,5.51,0.271,0.0668,8547,41.2,0.0962,1.08,1.99,0.1893,160.5,1.077,0.414,1.95,29746,6.17,0.9645,22.753,0.0822,91.6,72.29,5.581,1.0358,0.501,17.93,1948.2
2023-04-26T19:00:00.000Z,2.354,0.985,5.24,19.02,35.9,6.888,673,10.599,115.8,0.58,0.381,1.33,5.19,0.253,0.0646,8058,38.7,0.0925,1.002,1.847,0.1782,155.2,1.009,0.387,1.84,27926,5.78,0.9064,21.223,0.0773,86.3,67.88,5.28,0.9642,0.469,16.77,1830
2023-04-26T20:00:00.000Z,2.383,0.996,5.26,18.93,36,6.956,683,10.625,115.8,0.584,0.383,1.326,5.17,0.252,0.0649,8107,39.2,0.0925,1.012,1.863,0.1784,156.2,1.023,0.392,1.84,28363,5.75,0.9094,21.364,0.078,87.9,68.63,5.242,0.9775,0.469,16.83,1862.8
2023-04-26T21:00:00.000Z,2.402,1.004,5.33,19.15,36.5,7.024,688,10.819,117.1,0.593,0.384,1.352,5.18,0.257,0.0652,8220,39.8,0.0929,1.019,1.88,0.1801,157.7,1.031,0.396,1.87,28683,5.8,0.9098,21.45,0.0785,88.4,69.14,5.27,0.9876,0.473,17.14,1880
2023-04-26T22:00:00.000Z,2.399,1.006,5.28,19.27,36.5,6.972,689,10.793,117,0.591,0.39,1.346,5.18,0.257,0.0652,8183,39.6,0.0932,1.017,1.875,0.18,157,1.025,0.399,1.86,28312,5.86,0.9146,21.167,0.0785,88.2,69.18,5.337,0.9808,0.476,17.06,1865.8
2023-04-26T23:00:00.000Z,2.409,1.003,5.3,19.27,36.5,6.99,688,10.92,117.5,0.594,0.391,1.348,5.18,0.258,0.0652,8206,39.7,0.0931,1.026,1.888,0.1811,157,1.029,0.401,1.87,28420,5.86,0.9146,21.205,0.0786,88.2,69.35,5.344,0.9832,0.479,17.16,1866.2
2023-04-27T00:00:00.000Z,2.471,1.029,5.45,19.78,37.2,7.184,696,11.124,120.1,0.617,0.401,1.386,5.36,0.263,0.0657,8373,40.7,0.0943,1.042,1.935,0.1836,157,1.053,0.408,1.91,29299,5.95,0.9443,21.835,0.0798,90,71.56,5.459,1.0088,0.491,17.62,1923.3
2023-04-27T01:00:00.000Z,2.438,1.014,5.34,19.59,37,7.068,699,11.021,118.3,0.609,0.398,1.363,5.28,0.265,0.0657,8298,40.1,0.0934,1.031,1.901,0.1823,157,1.05,0.406,1.89,28761,5.91,0.9347,21.689,0.0794,88.6,71.03,5.472,0.9981,0.485,17.43,1893.3
2023-04-27T02:00:00.000Z,2.448,1.014,5.39,19.59,37.1,7.102,699,11.141,118.3,0.613,0.397,1.363,5.28,0.265,0.0657,8359,40.4,0.0939,1.031,1.903,0.1824,157.4,1.051,0.408,1.89,29063,5.94,0.9347,21.768,0.0794,89.3,70.66,5.472,1.0072,0.487,17.45,1912.2
2023-04-27T03:00:00.000Z,2.44,1.014,5.39,19.67,37,7.059,699,11.141,118.8,0.613,0.394,1.363,5.28,0.265,0.0657,8359,40.2,0.0939,1.031,1.897,0.1817,157.4,1.048,0.405,1.89,28925,5.92,0.9395,21.768,0.0794,89.3,70.55,5.472,1.0072,0.487,17.45,1901.5
2023-04-27T04:00:00.000Z,2.445,1.021,5.39,19.67,37,7.071,700,11.26,118.8,0.613,0.394,1.363,5.28,0.265,0.0657,8359,40.2,0.0942,1.031,1.919,0.1817,157.4,1.048,0.409,1.9,29067,5.92,0.9358,21.768,0.0794,89.3,70.85,5.472,1.0072,0.487,17.45,1904.1
2023-04-27T05:00:00.000Z,2.447,1.021,5.45,19.74,37.3,7.112,701,11.352,118.8,0.613,0.397,1.363,5.28,0.263,0.0657,8367,40.6,0.0942,1.031,1.926,0.1832,157.4,1.048,0.409,1.91,29099,5.97,0.9358,21.915,0.0802,89.3,71.07,5.472,1.0072,0.489,17.45,1915
2023-04-27T06:00:00.000Z,2.414,1.016,5.39,19.56,36.7,7.04,691,11.241,117.5,0.604,0.392,1.361,5.26,0.261,0.0657,8294,39.7,0.0934,1.022,1.899,0.1814,156.3,1.038,0.409,1.89,28805,5.9,0.9304,21.653,0.0794,88.8,70.03,5.407,0.9957,0.483,17.39,1884.1
2023-04-27T07:00:00.000Z,2.41,1.017,5.39,19.6,36.8,7.042,695,11.249,117.5,0.604,0.393,1.361,5.28,0.261,0.0657,8259,39.9,0.0935,1.023,1.91,0.1815,157.6,1.036,0.41,1.88,28904,5.93,0.9293,21.679,0.0794,88.9,69.83,5.392,0.9898,0.482,17.4,1886.9
2023-04-27T08:00:00.000Z,2.419,1.017,5.4,19.6,36.8,7.057,695,11.177,117.5,0.604,0.394,1.361,5.28,0.262,0.0657,8272,40,0.0933,1.016,1.899,0.1816,157.3,1.034,0.409,1.89,28988,5.93,0.9299,21.679,0.0794,89,69.63,5.387,0.9928,0.483,17.39,1885.9
2023-04-27T09:00:00.000Z,2.414,1.01,5.39,19.53,36.5,7.048,692,11.188,117.4,0.601,0.392,1.36,5.27,0.26,0.0657,8228,39.6,0.0931,1.022,1.889,0.1815,156.7,1.031,0.405,1.88,28924,5.91,0.9231,21.575,0.0794,88.4,69.54,5.392,0.9902,0.481,17.31,1882.3
2023-04-27T10:00:00.000Z,2.412,1.016,5.39,19.57,36.8,7.073,690,11.444,117.6,0.608,0.391,1.36,5.28,0.259,0.0656,8274,40,0.0931,1.02,1.897,0.1815,156.4,1.031,0.406,1.88,29027,5.89,0.929,21.658,0.0798,88.2,69.83,5.416,0.9929,0.48,17.43,1886.4
2023-04-27T11:00:00.000Z,2.41,1.01,5.46,19.51,36.8,7.042,690,11.389,117.1,0.602,0.39,1.36,5.27,0.258,0.0656,8221,39.9,0.0931,1.02,1.892,0.1823,156.4,1.031,0.406,1.87,28949,5.89,0.9264,21.652,0.0796,88.1,69.41,5.418,0.988,0.482,17.4,1881.4
2023-04-27T12:00:00.000Z,2.404,1.008,5.44,19.46,36.5,7.039,687,11.447,116.8,0.602,0.392,1.351,5.27,0.258,0.0656,8177,40,0.0929,1.012,1.892,0.1818,156.1,1.027,0.405,1.88,28863,5.86,0.9157,21.455,0.0796,87.8,69.38,5.4,0.9851,0.478,17.35,1875.1
2023-04-27T13:00:00.000Z,2.407,1.016,5.46,19.46,36.7,7.057,687,11.418,116.8,0.603,0.392,1.351,5.27,0.262,0.0656,8232,40.2,0.0929,1.012,1.896,0.1821,156.1,1.035,0.411,1.89,28908,5.89,0.9157,21.455,0.0796,87.8,69.59,5.392,0.9879,0.48,17.36,1883.1
2023-04-27T14:00:00.000Z,2.411,1.021,5.49,19.59,37.4,7.08,696,11.436,116.8,0.604,0.393,1.359,5.29,0.264,0.0656,8239,40.2,0.0929,1.018,1.903,0.1825,156.1,1.038,0.412,1.89,28960,5.89,0.9276,21.896,0.0796,87.8,70.06,5.431,0.9998,0.483,17.45,1887
2023-04-27T15:00:00.000Z,2.427,1.022,5.65,19.57,37.7,7.063,694,11.43,117.1,0.606,0.395,1.371,5.33,0.262,0.0658,8295,40.4,0.0938,1.018,1.905,0.1824,155.9,1.045,0.411,1.89,29187,5.91,0.9313,22.226,0.08,88.6,70.52,5.439,1.0025,0.484,17.48,1897.4
2023-04-27T16:00:00.000Z,2.438,1.029,5.67,19.67,38.1,7.119,699,11.411,117.1,0.609,0.395,1.367,5.33,0.265,0.0658,8276,40.6,0.0938,1.025,1.92,0.1823,157.1,1.048,0.414,1.91,29043,5.91,0.9429,22.156,0.08,88.6,70.75,5.506,1.009,0.486,17.48,1897.4
2023-04-27T17:00:00.000Z,2.452,1.036,5.65,19.67,38.1,7.155,699,11.419,117.1,0.613,0.4,1.367,5.33,0.265,0.0658,8330,41,0.094,1.03,1.92,0.1834,157.1,1.048,0.414,1.91,29407,5.91,0.9422,22.156,0.08,88.6,71.42,5.524,1.0224,0.486,17.48,1913
2023-04-27T18:00:00.000Z,2.487,1.037,5.69,19.93,38.6,7.206,704,11.574,117.8,0.617,0.4,1.397,5.45,0.271,0.0658,8376,41.3,0.094,1.035,1.948,0.1845,157,1.06,0.416,1.91,29805,5.91,0.9547,22.156,0.0807,88.6,71.7,5.543,1.0212,0.49,17.86,1929.8
2023-04-27T19:00:00.000Z,2.472,1.035,5.73,19.84,38.2,7.206,703,11.553,117.8,0.617,0.4,1.388,5.46,0.269,0.0659,8308,41.1,0.0948,1.031,1.945,0.1848,157.8,1.06,0.414,1.93,29734,6,0.9509,22.386,0.0805,89.6,71.57,5.554,1.0152,0.492,17.72,1923.2
2023-04-27T20:00:00.000Z,2.457,1.039,5.73,19.88,38.1,7.184,703,11.653,118.1,0.616,0.402,1.388,5.44,0.269,0.0659,8312,41.1,0.0948,1.031,1.935,0.1844,157.8,1.059,0.414,1.91,29611,5.98,0.9498,22.452,0.0805,89.8,71.64,5.566,1.0134,0.492,17.82,1918.9
2023-04-27T21:00:00.000Z,2.465,1.035,5.73,19.86,38.3,7.171,704,11.653,117.6,0.615,0.401,1.388,5.41,0.269,0.0659,8282,41,0.0947,1.029,1.929,0.1848,157.8,1.059,0.414,1.92,29597,5.98,0.9514,22.368,0.0803,90.2,71.35,5.566,1.0186,0.49,17.81,1915.9
2023-04-27T22:00:00.000Z,2.439,1.027,5.71,19.74,37.9,7.125,700,11.476,116.9,0.613,0.397,1.378,5.38,0.265,0.0659,8232,40.6,0.0941,1.027,1.917,0.1821,154.8,1.052,0.408,1.92,29303,5.94,0.9393,22.204,0.0799,89.3,71.18,5.549,1.0066,0.487,17.68,1901.3
2023-04-27T23:00:00.000Z,2.454,1.032,5.73,19.83,37.9,7.165,702,11.476,117.4,0.615,0.398,1.378,5.38,0.265,0.0658,8271,40.7,0.0946,1.03,1.923,0.1837,153.9,1.055,0.41,1.92,29456,5.94,0.9434,22.377,0.0802,89.7,71.18,5.551,1.0121,0.488,17.68,1911.7
2023-04-28T00:00:00.000Z,2.451,1.03,5.75,19.74,37.9,7.165,700,11.476,117.4,0.612,0.398,1.378,5.37,0.266,0.0659,8262,40.7,0.0946,1.026,1.924,0.1834,153,1.055,0.41,1.92,29436,5.94,0.9407,22.312,0.0799,89.2,70.99,5.535,1.0119,0.489,17.64,1908.7
2023-04-28T01:00:00.000Z,2.453,1.032,5.74,19.74,37.9,7.157,703,11.476,117.3,0.612,0.398,1.378,5.37,0.266,0.0659,8240,40.7,0.0946,1.026,1.925,0.1839,153,1.054,0.41,1.9,29478,5.94,0.9407,22.356,0.0799,89.2,71.38,5.535,1.0104,0.488,17.67,1913
2023-04-28T02:00:00.000Z,2.451,1.024,5.75,19.68,38.1,7.107,700,11.503,116.9,0.606,0.398,1.372,5.39,0.265,0.0656,8209,40.5,0.0946,1.029,1.925,0.1831,153.2,1.049,0.41,1.89,29392,5.95,0.9397,22.308,0.0802,89.2,71.34,5.541,1.0039,0.486,17.72,1908.9
2023-04-28T03:00:00.000Z,2.451,1.025,5.75,19.69,38,7.128,698,11.45,116.9,0.61,0.396,1.372,5.36,0.264,0.0659,8255,40.6,0.0948,1.029,1.926,0.1833,153.5,1.051,0.41,1.91,29340,5.94,0.9388,22.2,0.0798,88.8,71.11,5.516,1.0069,0.486,17.66,1908.4
2023-04-28T04:00:00.000Z,2.455,1.032,5.83,19.77,38.2,7.169,700,11.45,116.9,0.609,0.4,1.372,5.4,0.267,0.0661,8254,40.6,0.0956,1.03,1.926,0.1837,153.6,1.056,0.411,1.91,29501,5.94,0.9444,22.455,0.0805,89.6,71.78,5.561,1.0117,0.491,17.69,1913.5
2023-04-28T05:00:00.000Z,2.455,1.029,5.83,19.78,38.1,7.146,703,11.45,116.9,0.611,0.4,1.378,5.4,0.265,0.0659,8227,40.6,0.0956,1.032,1.926,0.1849,153.2,1.056,0.411,1.9,29538,5.93,0.9401,22.4,0.0806,89.7,71.8,5.55,1.009,0.487,17.76,1919.5
2023-04-28T06:00:00.000Z,2.455,1.026,5.86,19.82,37.8,7.153,699,11.474,116.9,0.61,0.398,1.374,5.38,0.265,0.066,8256,40.7,0.0952,1.034,1.928,0.1839,154.5,1.054,0.411,1.91,29449,5.94,0.9386,22.365,0.0803,89.2,71.43,5.527,1.01,0.486,17.68,1914
2023-04-28T07:00:00.000Z,2.456,1.029,6.03,19.84,38.2,7.19,703,11.474,117.6,0.614,0.399,1.38,5.41,0.265,0.066,8277,40.8,0.0952,1.038,1.928,0.1852,155.2,1.06,0.411,1.9,29485,5.95,0.9451,22.584,0.0803,89.8,71.73,5.541,1.0152,0.488,17.78,1920.3
2023-04-28T08:00:00.000Z,2.439,1.019,6.03,19.69,37.8,7.125,697,11.424,117.4,0.607,0.395,1.366,5.37,0.264,0.066,8209,40.4,0.095,1.032,1.921,0.183,154.5,1.051,0.407,1.91,29247,5.86,0.9337,22.387,0.0799,89.3,71.22,5.499,1.0035,0.484,17.58,1911
2023-04-28T09:00:00.000Z,2.431,1.018,6.05,19.76,38,7.113,700,11.436,117.3,0.606,0.395,1.364,5.39,0.262,0.0663,8232,40.7,0.0951,1.033,1.919,0.1833,155.3,1.049,0.405,1.9,29215,5.87,0.9362,22.47,0.0804,89.6,71.23,5.514,1.0002,0.485,17.66,1910.8
2023-04-28T10:00:00.000Z,2.431,1.018,6.03,19.75,38,7.113,699,11.451,117.7,0.609,0.397,1.367,5.37,0.265,0.066,8235,40.5,0.0952,1.03,1.922,0.1832,154.2,1.056,0.408,1.89,29281,5.87,0.9402,22.751,0.0803,89.8,71.46,5.516,1.0006,0.487,17.61,1913.1
2023-04-28T11:00:00.000Z,2.444,1.02,5.97,19.64,37.8,7.056,696,11.392,117.4,0.602,0.391,1.353,5.33,0.26,0.066,8200,40.3,0.0949,1.028,1.903,0.1831,154.3,1.043,0.403,1.87,29274,5.89,0.9312,22.566,0.0801,89.3,70.93,5.51,0.9944,0.485,17.54,1906.2
2023-04-28T12:00:00.000Z,2.426,1.014,6.01,19.68,38,7.045,695,11.469,117.2,0.607,0.392,1.354,5.37,0.26,0.066,8207,40.3,0.0947,1.033,1.898,0.1828,153.6,1.044,0.405,1.89,29294,5.84,0.933,22.547,0.0802,88.9,70.92,5.489,0.9982,0.482,17.49,1903.4
2023-04-28T13:00:00.000Z,2.412,1.008,5.95,19.49,37.6,6.986,694,11.388,116.3,0.599,0.39,1.342,5.31,0.258,0.0656,8140,39.9,0.0939,1.021,1.886,0.181,153.3,1.033,0.399,1.87,29012,5.81,0.9217,22.34,0.0794,88.4,70.5,5.463,0.9846,0.48,17.37,1889.4
2023-04-28T14:00:00.000Z,2.418,1.015,6,19.55,37.6,7.032,695,11.559,116.9,0.6,0.392,1.345,5.33,0.259,0.0656,8197,40.1,0.0941,1.023,1.892,0.1815,155,1.033,0.401,1.89,29110,5.86,0.9186,22.31,0.0797,88.8,70.38,5.46,0.9895,0.479,17.42,1890.7
2023-04-28T15:00:00.000Z,2.417,1.008,5.99,19.58,37.8,7.028,698,11.586,116.9,0.6,0.393,1.345,5.33,0.257,0.0656,8180,40,0.094,1.023,1.89,0.1815,154.6,1.037,0.4,1.88,29161,5.88,0.9226,22.354,0.0797,88.4,70.84,5.487,0.9913,0.478,17.33,1886.1
2023-04-28T16:00:00.000Z,2.429,1.015,6.01,19.7,37.9,7.011,697,11.662,117,0.602,0.393,1.349,5.34,0.258,0.0656,8220,40.4,0.0941,1.023,1.906,0.1827,154.6,1.036,0.4,1.88,29298,5.89,0.9206,23.018,0.0802,89.3,70.87,5.489,0.9935,0.482,17.41,1888.8
